0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,class
-1.136686424,1.667870604,-0.146269968,-0.900321613,-0.182513348,-0.322127418,1.505961819,0.407308258,-0.201477338,0.698331627,2.033498454,0.118186021,0.915748902,-0.165874682,-0.00909013,-0.170856647,0.838648907,1
-0.163896262,-0.922908197,-0.199253498,-0.136528,-0.128749525,-0.22094476,-0.275909484,0.132978244,-0.160445256,-0.421721308,-0.159056627,-0.598300185,0.041716314,-0.179817824,-0.412712605,-0.146340782,0.157221199,1
-0.381394397,-0.566206768,-0.282355299,0.275020768,-0.233250817,-0.3008616,-0.038326644,0.282869901,-0.264093304,-0.113440992,-0.563650541,-0.397497747,0.81863417,-0.219585982,-0.380013832,-0.276728026,0.259658044,1
-1.100977776,0.815541926,0.537889001,-0.924349926,0.015607523,-0.072906291,1.354772739,0.526090326,0.029305741,0.391984103,1.133392483,0.081308328,0.890571007,-0.156435477,0.814489862,0.186374525,0.892094218,1
-0.168224584,-0.975474723,-0.234229554,-0.509733715,-0.21365847,-0.359861012,-0.135519624,0.101868655,-0.243249123,-0.380166281,-0.259077483,-0.585396575,0.394206822,-0.185579698,-0.076136843,-0.246061227,0.330918458,1
-1.104224016,1.236074137,-0.12739675,-0.955535609,-0.173079021,-0.348735218,1.430367279,0.308323202,-0.203401132,-0.340544046,1.219249905,0.446699233,0.462546819,-0.143815988,0.396152237,-0.197192686,0.219574061,1
-1.026314237,2.208554875,-0.226399381,-0.795006028,-0.195671405,-0.358490144,1.300776639,0.132978244,-0.224092241,0.389084915,0.448867706,-0.175588112,0.498515238,-0.158894806,-0.340226028,-0.219737741,-0.185719543,1
-0.644339902,0.132177083,-0.285823084,-0.459632125,-0.23409688,-0.409786262,0.598827338,-0.254477549,-0.266911897,0.959258541,-0.490407156,-0.439773096,0.084878417,-0.031914788,-0.448851007,-0.281008574,-1.851431718,1
-0.592400049,0.612785324,-0.250803741,-0.65134739,-0.212145293,-0.292589001,0.447638257,-0.11589847,-0.246585346,-0.239072468,1.539607627,0.28517365,1.066816263,-0.208658959,0.247347773,-0.239910293,1.560160598,1
-0.698443915,0.740446888,1.075280321,-0.921793723,0.129885251,0.01948452,1.117189899,0.432761559,0.160284939,-0.188819878,2.340008563,1.092708309,0.469740502,-0.14782676,1.935600312,0.377291978,0.896547994,1
-0.427923848,0.256083895,-0.286087617,-0.594088431,-0.234418332,-0.409967798,0.210055417,-0.582542308,-0.267245685,1.345816931,-0.643704379,-0.090686917,0.135234203,0.010036355,-0.477225303,-0.280945809,-1.067567165,1
-0.527475233,-0.765208618,-0.24866343,-0.7167862,-0.206645225,-0.403256282,0.253252297,-0.135695481,-0.23486637,-0.036129314,0.350532126,-0.68986793,1.34377309,0.133683272,-0.357227993,-0.213674678,1.261757615,1
-1.224334926,0.094629564,-0.285305081,-0.905945261,-0.234622545,-0.409885039,1.6031548,0.132978244,-0.267421331,-0.615966899,0.730337123,-0.27272076,0.984088898,-0.093481162,0.807475776,-0.280581774,1.239488736,1
0.071997236,0.62404958,0.040172802,0.286268063,-0.041893188,0.403440549,-0.362303244,0.09904051,0.090431603,1.783594307,-0.645638613,-0.373025856,0.840215221,-0.189344617,-0.400973508,0.196667924,0.273019372,1
-0.994933909,2.047100544,-0.264088101,-0.907478983,-0.226619156,-0.380011581,1.333174299,-0.673042932,-0.260286053,-0.496133798,0.949132744,0.66690478,0.516499448,-0.203248397,0.234302887,-0.270137739,0.384363769,0
-0.946240297,0.841825189,-0.064158964,-0.916681316,-0.185947601,-0.354220695,1.419568059,1.142625822,-0.212074858,-0.263232368,1.585673948,0.426485425,0.33306051,-0.147699167,2.269900372,-0.217390344,-0.087736474,0
-0.681130631,0.669106602,-0.034516853,-0.959625535,-0.168973707,-0.109664126,1.052394579,1.510284604,-0.203414234,-0.318316938,1.145603565,1.72843825,0.347447877,-0.206193582,3.15595828,-0.171873434,1.208312305,0
0.36740515,-1.358459416,-0.28573651,-0.502065104,-0.233560031,-0.394869555,-0.805071265,-0.144179914,-0.265408629,-0.103777032,-0.514059623,-0.592392139,0.379819455,-0.209800266,-0.466177602,-0.279238611,-0.648912233,0
-0.714675119,-0.130655549,-0.253372115,-0.916170075,-0.228882342,-0.408471456,0.879607058,3.710581007,-0.263937062,-0.455545167,0.702257547,1.478159057,0.574048919,-0.048227255,3.302618366,-0.274694452,1.368648236,0
-0.399789761,-1.031796002,-0.238688135,-0.645723742,-0.210895278,-0.376092525,0.134460877,0.353573513,-0.235559721,-0.19075267,0.213835231,-0.484061557,0.735906805,-0.151308052,-0.123956846,-0.232102373,0.847556459,0
-1.03821712,1.731701386,1.751825553,-0.919237519,0.351506412,-0.171915848,1.77594232,0.557199916,0.234627284,-0.492268214,1.13279062,2.179596674,0.739503647,-0.064775379,2.535020546,0.517206893,0.758480942,0
-0.845606832,0.312405173,-0.002792147,-0.898787891,-0.168473701,-0.382648534,1.225182099,1.419783981,-0.214787793,-0.750295939,1.479386584,3.148141875,0.253929987,-0.078145682,1.669539047,-0.202289174,0.602598786,0
0.76885693,-0.201995835,-0.276035368,0.468269754,-0.222555948,0.13994677,-1.031854886,0.132978244,-0.251114398,2.312212906,-0.847477784,-0.514069506,-0.447454188,-0.219940207,-0.450649309,-0.265179334,-0.457399871,0
-0.171470824,-0.277090873,-0.279839831,0.074614411,-0.231016579,-0.266724033,-0.416299344,-2.084287025,-0.26300375,0.099166123,-0.607997591,-0.811429894,0.030925788,-0.219647243,-0.476031322,-0.278824364,-1.499583425,0
-1.254633174,1.074619806,-0.283215271,-0.993878662,-0.234461358,-0.410196054,2.596683042,2.723558585,-0.267763642,-0.780254214,2.856111007,3.308263734,1.739425702,10.76070484,1.271939469,-0.280945809,1.769488064,0
-0.605385012,-0.29210988,-0.285750939,-0.531205824,-0.234474516,-0.409893716,0.588028118,0.387511247,-0.267353765,-0.683614617,-0.295902174,0.391963642,-0.45105103,-0.07319359,-0.152198496,-0.280757515,-0.158996888,0
-0.783928257,0.60527582,0.167841177,-0.908501464,-0.11794676,-0.382471002,1.235981319,0.670325695,-0.158908978,-0.643992382,0.777891736,1.695257854,0.451756293,0.071376551,1.938295827,-0.085220585,1.390917115,0
-0.31646958,-0.742680106,-0.286058759,-0.335911875,-0.234750836,-0.409901724,0.145260097,0.715576006,-0.267336228,0.089502163,-0.293227697,0.126372675,0.01653842,-0.064729054,-0.251800888,-0.28112155,-1.588658942,0
0.494008541,-1.564970769,-0.238731423,-0.356361503,-0.225527037,-0.350569272,-0.848268145,-3.026059136,-0.199339618,0.872282903,0.253879563,-0.278794047,1.573970974,-0.136319597,-0.491215086,-0.168333509,1.368648236,0
-0.608631253,-0.333412151,-0.071445642,-0.90492278,-0.205026784,-0.363296193,0.696020318,1.216157579,-0.235095877,-0.492268214,0.742962214,2.286477021,0.865393114,-0.169918749,2.390626268,-0.243337242,0.130498544,0
-0.003748383,-1.103136287,-0.262428759,-0.298080063,-0.186000233,-0.335386935,-0.751075165,-0.24882126,-0.209172602,-0.432351663,-0.851550394,-0.862428728,0.048909997,-0.163565535,-0.558863888,-0.213938289,-0.141181784,0
0.257032962,0.567728301,-0.268763118,0.242812603,-0.219658544,-0.021942545,-0.610685305,0.93899942,-0.253174501,0.959258541,-0.904960848,-0.347924867,-0.289193143,-0.219383205,-0.334432893,-0.261099633,0.406632648,0
-0.907285407,0.28612191,-0.276997305,-0.848686302,-0.232211331,-0.409986486,1.181985219,1.841177508,-0.26506106,-0.898154523,0.535780677,0.599967726,1.311401513,0.803862372,0.682304367,-0.276301226,1.528984167,0
-0.580497166,-0.126900797,-0.268758309,-0.517402325,-0.220619082,-0.391010566,0.318047617,-0.783340566,-0.248534306,-0.410124556,-0.250492084,0.036527074,0.37262577,-0.146647634,-0.501516392,-0.259216694,0.001339044,0
-0.398707681,-0.596244783,0.864514956,-0.069044227,0.102713863,0.112762991,0.091263997,-0.30538415,0.250848397,0.348496284,-0.192763204,-0.650668257,1.41930677,-0.148169781,-0.388088089,0.491259994,0.660497873,0
-0.254791005,0.199762617,-0.05835848,-0.083358966,-0.120867849,1.408439477,0.026468677,0.243275879,-0.146905338,-0.509663341,1.274737924,0.926549153,0.246736304,-0.217257101,-0.487168889,-0.148763497,-0.127820457,0
-0.379230236,-0.731415851,0.124611695,-0.742348235,-0.035945746,-0.190052828,-0.232712604,0.554371771,-0.057125309,-0.654622738,-0.422732106,-0.220113234,-0.389904717,-0.150733995,-0.449544312,0.024404119,0.700581855,0
-0.076247761,-0.956700964,-0.116935677,-0.899810373,-0.18392126,-0.395556324,-0.103121964,0.712747862,-0.212690133,-0.54831918,2.761412103,0.532726015,0.840215221,0.059572874,0.980341194,-0.183371914,1.431001098,0
0.494008541,-1.001757987,-0.21884817,0.285756823,-0.147460283,-0.337523328,-0.880665805,-0.344978172,-0.158371705,-0.751262335,-0.736124049,-0.80729183,-0.033817366,-0.109659766,-0.542188004,-0.170919411,-0.408408336,0
-0.619452056,-1.801520138,-0.253405783,-0.546031805,-0.224203337,-0.409690154,0.166858537,-0.056507436,-0.258355755,-0.625630858,-0.485216433,-0.401613842,1.189108888,1.191218859,-0.178468428,-0.263873829,1.292934046,0
-0.237477721,-0.070579519,-0.27445298,-0.501042623,-0.22050066,-0.40286184,-0.211114164,-2.123881048,-0.250243802,-0.227475717,-0.820959887,-0.720504341,0.574048919,-0.041940032,-0.457104791,-0.26117495,-0.203534646,0
-0.786092417,0.109648571,-0.285125679,-0.561880266,-0.233250817,-0.409910401,0.879607058,0.050962054,-0.266061322,0.002526525,-0.032441322,-0.019577935,0.631598389,0.271650013,-0.225444784,-0.280318163,-1.29916351,0
-0.625944537,-0.070579519,-0.286260766,-0.41208674,-0.234388726,-0.409937765,0.426039817,-1.795816289,-0.267323837,0.843291024,-0.601835089,0.477759826,0.534483657,-0.039302936,-0.44508833,-0.280707303,-0.359416802,0
0.433412046,-1.557461265,-0.252924814,-0.497975178,-0.220487501,0.764144536,-0.599886085,-0.192258371,-0.223822183,1.925654516,0.008199041,0.405392376,1.37974151,-0.219420294,-0.104378538,-0.216373557,0.883186666,0
-0.453893775,-0.254562361,-0.220286267,0.147210592,-0.170157932,-0.352399322,0.134460877,0.132978244,-0.20328519,-0.490335422,1.207861379,1.143343105,0.102862626,-0.138695448,-0.578834136,-0.212067903,-0.203534646,0
-0.03512871,-2.019295747,-0.186026855,-0.696336572,-0.199684613,-0.398305403,-0.178716504,-0.89929449,-0.248888555,-0.867229852,0.309272104,0.4333962,2.059544634,-0.102509718,0.50373368,-0.228750742,1.769488064,0
-0.867248437,0.177234105,0.551322461,-0.857888635,0.003488952,6.253712831,1.127989119,1.702598429,-0.029299759,-0.425586892,0.440967455,1.471694592,1.34377309,-0.219552522,2.105595748,0.096206856,0.941085752,0
-0.862920116,0.60527582,-0.22101253,-0.870669652,-0.17342113,-0.336207854,1.160386779,-0.805965722,-0.198567365,-0.722270456,2.883646582,1.220163454,0.843812063,-0.152214951,0.038055362,-0.170329424,0.745119614,0
-0.143336737,-0.487356978,-0.282162911,-0.559835304,-0.230499467,-0.398001062,-0.157118064,-1.569564731,-0.262050423,-0.538655221,-0.769133626,-0.38931948,1.207093098,-0.186055615,-0.50290483,-0.274995722,-0.181265767,0
-0.27426845,-1.309647641,-0.283514434,0.264795954,-0.232221857,-0.4099985,-0.200314944,-3.475734108,-0.265502751,-0.693278577,-0.358271567,-0.053087859,-1.188403624,0.70006147,-0.102500559,-0.279213505,-0.91168501,0
-0.456057935,-0.434790452,-0.15473502,-0.657482278,-0.129881118,-0.366408345,0.253252297,-0.217711671,-0.123014108,-0.506764153,-0.761214662,-0.714246147,-1.458166769,0.024868903,-0.563489876,-0.232842996,-1.86033927,0
-0.439826731,0.199762617,-0.286563776,-0.493885253,-0.234816626,-0.409696161,0.382842937,-1.368766473,-0.267490904,1.249177333,-0.39450708,0.498247161,0.991282582,-0.152357818,-0.375933854,-0.280782621,0.455624183,0
-0.206097393,-0.498621234,-0.268820835,-0.031723655,-0.218816428,0.63371579,-0.167917284,-0.087617025,-0.247839093,-0.200416629,0.814225097,-0.099284582,0.074087891,-0.220787163,-0.544021107,-0.25460977,0.362094889,0
0.060094353,-0.663830317,-0.285289209,0.147210592,-0.232565282,-0.407505708,-0.491893884,-0.031054135,-0.264252427,-0.103777032,-0.739232094,-0.801378314,-0.893462587,-0.119402315,-0.524610478,-0.276866108,0.241842941,0
0.755871966,-1.384742679,-0.107854985,-0.058308172,-0.118038866,-0.117658413,-1.096650206,-0.05933558,-0.018563389,0.572700151,-0.596905087,-0.601115624,0.919345743,-0.158585999,-0.526092033,0.066581951,0.455624183,0
-0.963553581,2.009553025,-0.200345298,-0.915658834,-0.177500128,-0.271642208,1.030796138,0.336604647,-0.208571505,-0.896221731,1.581298294,1.304123769,0.811440486,-0.190229447,-0.425721814,-0.188179685,0.816380028,0
-0.000502142,-0.637547054,-0.261769831,-0.451963515,-0.196881946,-0.396154327,-0.394700904,-1.442298229,-0.226898519,-0.297056227,0.012271651,-0.633984468,0.379819455,-0.003954821,-0.475030047,-0.22346596,0.522430821,0
-0.625944537,-0.141919805,-0.275054191,-0.531717065,-0.227856014,-0.408835864,0.534032018,0.132978244,-0.259241378,-0.330880086,-0.073813765,-0.28535064,-0.80713838,0.255795148,-0.402732518,-0.27494551,-0.867147251,0
-0.763368732,0.710408873,-0.130013221,-0.92690613,-0.199145132,-0.381435843,1.149587559,0.907889831,-0.230882863,-0.678782637,0.974028513,1.375126468,0.261123671,-0.125994418,3.248253061,-0.217955226,1.230581184,0
-0.285089253,-0.325902647,1.218753333,-0.054218246,1.467059678,0.860938945,-0.027527424,-0.070648158,1.462538961,-0.460377147,-0.947042385,-0.637284534,-1.289115198,-0.120600547,-0.570606955,1.571414181,-0.22134975,0
-0.627026618,-0.138165053,-0.286308863,-0.650324908,-0.234906496,-0.410023194,0.555630458,0.461043004,-0.267619439,-0.538655221,-0.339192955,0.4839307,0.444562609,-0.076269449,-0.269620886,-0.281221973,-1.312524838,0
-0.807734023,-0.265826617,-0.270711042,-0.644701261,-0.229671826,-0.404023141,0.706819538,2.194695568,-0.259899449,-0.290291455,0.151548322,-0.238794433,0.401400506,-0.124770659,0.007771837,-0.27146835,0.290834475,0
0.198600628,-0.536168753,-0.27198561,0.257638584,-0.197763536,-0.276747259,-0.437897784,-1.255640694,-0.23010227,-0.666219489,0.636992898,0.821499556,-0.382711034,-0.201049243,-0.584200817,-0.253454901,-1.063113389,0
0.479941498,-0.607509039,0.132287958,-0.034279859,0.311348021,-0.209973139,-0.783472825,-0.361947039,0.429079494,-0.479705066,-0.374840661,0.112739004,-1.389826772,0.037648679,-0.578382675,0.345733922,-0.595466923,0
-0.069755279,-0.404752437,-0.162132322,-0.113522168,-0.098314938,0.068038233,-0.243511824,-0.384572195,-0.037988781,-0.081549924,-0.691003816,-0.816401162,0.714325754,-0.186329259,-0.559388423,0.002298416,0.099322113,0
0.001662019,-0.494866482,-0.198190557,0.023490341,-0.17288165,-0.377714341,-0.373102464,-0.633448909,-0.201303453,-0.480671462,-0.180598591,-0.71672696,0.85819943,-0.069043375,-0.460023946,-0.170680906,0.927724425,0
-0.048113674,-0.765208618,-0.233652391,0.230542826,-0.013958632,-0.311966704,-0.653882185,-1.03221728,-0.076589674,-0.683614617,-0.72122687,-0.519021401,-1.638008865,-0.076797088,-0.600657641,-0.208025861,-1.80689396,0
-0.07516568,-0.190731579,3.774087996,0.937077481,6.632044586,1.783768511,-0.286708704,0.121665666,8.156335379,-0.152096831,-0.679827104,-0.714045607,-1.627218339,0.064407502,-0.596851602,5.502701926,-1.17000401,0
1.635603225,0.530180782,-0.267286544,0.418679406,-0.131104817,-0.149400631,-1.172244746,-1.261296983,-0.174680443,0.118494042,-1.041550897,-0.702903592,-0.724411016,-0.195526207,-0.582331495,-0.213047031,-1.250171976,0
-0.862920116,0.019534526,0.293441386,-0.748483124,0.258886846,-0.067733831,0.825610958,0.124493811,0.169067587,-0.877860208,-0.870063284,-0.647951378,-0.882672061,-0.126964416,-0.455618041,0.152343542,-0.461853647,0
0.549194635,1.427566483,-0.284558136,1.483082554,-0.222898058,-0.389938032,-0.718677505,-1.165140071,-0.2542622,1.74203928,-1.087868957,-0.694557566,-0.598521549,-0.171754114,-0.557753504,-0.273439159,-1.428323011,0
-0.83695019,1.022053279,-0.161184813,-0.974962756,-0.201987273,-0.184514625,1.235981319,0.828701785,-0.232815412,-0.332812878,0.919932129,2.979824533,0.65317944,-0.210601234,2.01420917,-0.222034927,1.119236787,0
1.159487907,-0.479847475,-0.286477202,1.231040886,-0.234190302,-0.409554002,-1.301835386,-2.007927125,-0.266614314,0.20546968,-0.853158004,-0.554814051,-0.897059428,-0.066089352,-0.570578862,-0.279527328,0.558061028,0
-0.39654352,-1.583744529,0.455345124,-0.441738701,-0.053564385,1.024536174,-0.059925084,1.55836306,-0.049172629,-0.393695824,0.217889747,0.089435123,1.818556224,-0.210842526,0.074701455,0.071716098,1.047976373,0
-0.9570611,-2.32343065,-0.168750453,-0.742348235,-0.209447891,-0.402464728,0.253252297,1.349080369,-0.252361037,-0.113440992,0.619572844,0.374013394,1.832943592,-0.071637801,0.337137227,-0.247893954,1.729404081,0
-0.663817347,0.150950842,-0.122385055,-0.965249183,-0.19963198,-0.194087347,0.879607058,1.250095312,-0.233305089,-0.614034107,1.260935868,2.958205949,0.656776283,-0.210255453,4.59176916,-0.226164839,0.976715959,0
-0.79583114,-2.289637883,0.028509307,-0.816478138,-0.164828919,-0.354401565,0.760815638,-0.766371699,-0.205962631,-0.818910053,0.053956677,-0.138530863,1.394128877,-0.139280071,0.082405908,-0.177798415,1.168228322,0
1.110794295,-0.025522496,-0.275761215,1.576128362,-0.216237449,0.277706394,-1.118248646,-0.076304447,-0.242301621,0.012190485,-1.023518654,-0.850358045,-0.817928906,-0.219441626,-0.596912047,-0.250843892,-0.292610164,0
0.888967839,-1.219533596,0.301338894,-0.151865221,0.082134661,0.258184529,-0.783472825,0.036821332,0.401522781,-0.213946173,-0.639713425,-0.568140432,1.311401513,-0.147454165,-0.584683452,0.251285706,-0.782525509,0
1.283927138,-0.168203068,-0.275429347,2.148717952,-0.232577125,-0.391475754,-1.193843186,0.132978244,-0.262569512,-0.142432871,-0.926464986,-0.959533415,-1.231565728,-0.200732337,-0.565169112,-0.269535199,0.526884596,0
0.455053651,-0.164448316,-0.284298413,1.357828581,-0.231269214,-0.39471338,-0.697079065,1.493315737,-0.26205748,2.892050491,-1.003823144,-0.91282922,-0.720814174,-0.193769606,-0.585386339,-0.271945361,0.780749821,0
1.840116396,-0.513640241,-0.257989416,0.853234005,-0.144381297,0.092110527,-1.561016667,0.226307012,-0.147961902,0.476060553,-1.076891282,-0.872358482,-1.335874143,-0.204392851,-0.58939906,-0.185229747,-0.746895303,0
1.932093219,1.863117702,-0.249851423,4.372615019,-0.123591567,0.025110154,-1.280236946,0.104696799,-0.032298904,1.336152971,-0.974854025,-0.980556708,-1.555281501,-0.181813555,-0.609473723,-0.165032089,-1.548574959,0
0.514568066,-0.374714422,-0.285592219,1.891052637,-0.231481058,-0.408705718,-1.129047866,-0.511838696,-0.262523425,-0.345376026,-1.004755557,-0.894149219,-1.29271204,0.049842468,-0.606911001,-0.278410118,-1.392692804,0
0.283002889,-0.17195782,-0.253198966,1.247400589,-0.117867812,-0.289372065,-0.535090765,0.050962054,-0.159116797,-0.94454153,-1.000879433,-0.847252101,-1.659589917,-0.15497995,-0.597123406,-0.233734254,-1.642104252,0
-0.037292871,-0.814020392,0.094738719,0.506612807,0.641707368,-0.311113082,-0.373102464,-0.695668087,0.764210074,-0.54831918,-0.865018588,-1.006605632,-1.670380442,0.555397935,-0.606115081,0.483590157,-1.054205838,0
-1.214596204,1.438830739,2.226084901,-0.986721292,0.640391563,-0.157971564,1.86233608,0.34508908,0.516314334,-0.745463959,0.204113023,1.548132928,-1.566072027,0.009888199,2.044085892,1.181256685,1.395370891,0
0.109870046,-1.234552603,-0.061619449,-0.050639561,-0.092262232,1.179409631,-0.265110264,-0.104585892,0.006134311,0.157149881,-0.239115569,-0.560283005,0.840215221,-0.209354356,-0.486703686,0.101554403,0.549153476,0
-0.984113106,-1.380987927,-0.031491559,-1.005125958,-0.185434437,-0.409717518,0.458437477,1.337767791,-0.231062427,-0.756094315,-0.035999496,0.247783242,-1.325083618,5.517578165,0.440795022,-0.208728825,1.769488064,0
0.856505431,-0.693868332,-0.271490212,0.420724369,-0.227806013,-0.231552641,-1.118248646,1.196360567,-0.253588095,1.732375321,-0.931448575,-0.189769767,-0.591327865,-0.216220498,-0.516671362,-0.258237566,1.297387822,0
0.944153933,-0.566206768,0.204226471,1.740236629,0.576838145,0.121127693,-1.010256445,-0.127211048,1.23018204,-0.393695824,-0.634664613,-0.952979861,-1.195597308,-0.011743533,-0.600105454,0.642836577,-1.049752062,0
1.121615097,-1.106891039,-0.27322651,0.663052463,-0.143039176,-0.331119489,-1.571815887,0.132978244,-0.140220973,0.99791438,-1.109196573,-0.978783797,-1.530103607,-0.101641399,-0.603793989,-0.240688575,-1.931599684,0
1.415940931,-0.021767745,-0.260326925,1.354761137,-0.143486549,-0.278902339,-1.291036166,-0.217711671,-0.166802595,3.665167271,-1.043728599,-0.984948952,-1.256743621,-0.164712104,-0.601017477,-0.184903371,-0.582105595,0
-0.552363079,-0.393488181,-0.277689901,-1.000013551,-0.232513966,-0.34145373,0.620425778,1.006874888,-0.265731925,-0.623698066,1.306375675,3.412442272,0.455353135,-0.21980648,3.370367824,-0.277456095,1.49335396,0
